"","Site","Year","Fecha2","Hora","Bosque","Periodo","Transecto","Planta","Pollinator_id","Pollinator_genus","Pollinator_family","Order"
"4066","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Prunella grandiflora","Melitta tricincta","Melitta","Melittidae","Hymenoptera"
"4067","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Taraxacum sp.","Helophilus trivittatus","Helophilus","Syrphidae","Diptera"
"4068","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Exosoma sp","Exosoma","Chrysomelidae","Coleoptera"
"4069","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Andrena rhyssonota","Andrena","Andrenidae","Hymenoptera"
"4070","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Prunella grandiflora","Megachile willugbiella","Megachile","Megachilidae","Hymenoptera"
"4071","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Plantago sp.","Apis mellifera","Apis","Apidae","Hymenoptera"
"4072","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4073","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4074","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Prunella grandiflora","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4075","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4076","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4077","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4078","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4079","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4080","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Trifolium repens","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4081","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Trifolium pratense","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4082","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4083","Gorbea",2020,"2020-06-27","10:30:00","3",7,1,"Ranunculus sp.","Chrysotoxum NA","Chrysotoxum","Syrphidae","Diptera"
"4084","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium repens","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4085","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Lotus corniculatus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"4086","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4087","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4088","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4089","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium pratense","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4090","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Prunella grandiflora","Bombus sp.","Bombus","Apidae","Hymenoptera"
"4091","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4092","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Daboecia cantabrica","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4093","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Prunella grandiflora","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4094","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Thymus praecox subsp. polytrichus","Coenonympha arcania","Coenonympha","Lepidoptera","Lepidoptera"
"4095","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium repens","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"4096","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4097","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium pratense","Melanargia sp","Melanargia","Lepidoptera","Lepidoptera"
"4098","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium pratense","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4099","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium pratense","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4100","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Lotus corniculatus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4101","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4102","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Andrena rhyssonota","Andrena","Andrenidae","Hymenoptera"
"4103","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Ranunculus sp.","Andrena rhyssonota","Andrena","Andrenidae","Hymenoptera"
"4104","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4105","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Taraxacum sp.","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4106","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4107","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4108","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4109","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Lotus corniculatus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"4110","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4111","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Galium saxatila","Coenonympha arcania","Coenonympha","Lepidoptera","Lepidoptera"
"4112","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Plantago sp.","Apis mellifera","Apis","Apidae","Hymenoptera"
"4113","Gorbea",2020,"2020-06-27","13:30:00","3",7,2,"Trifolium repens","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4114","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Prunella grandiflora","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4115","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Zygaena lonicerae","Zygaena","Lepidoptera","Lepidoptera"
"4116","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4117","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4118","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Prunella grandiflora","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4119","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4120","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Potentilla erecta","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4121","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Trifolium repens","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4122","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Dianthus hyssopifolius subsp. Hyssopifolius","Andrena minutula","Andrena","Andrenidae","Hymenoptera"
"4123","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Prunella grandiflora","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4124","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Trifolium pratense","Zygaena lonicerae","Zygaena","Lepidoptera","Lepidoptera"
"4125","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4126","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"4127","Gorbea",2020,"2020-06-27","16:30:00","3",7,3,"Lotus corniculatus","Zygaena lonicerae","Zygaena","Lepidoptera","Lepidoptera"
"4128","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Andrena wikella","Andrena","Andrenidae","Hymenoptera"
"4129","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Plantago sp.","Eupeodes latifasciatus","Eupeodes","Syrphidae","Diptera"
"4130","Gorbea",2020,"2020-06-28","10:30:00","2",8,1,"Prunella grandiflora","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4131","Gorbea",2020,"2020-06-28","10:30:00","2",8,1,"Prunella vulgaris","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4132","Gorbea",2020,"2020-06-28","10:30:00","2",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4133","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4134","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4135","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4136","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4137","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4138","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4139","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4140","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4141","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Ranunculus sp.","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4142","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Prunella vulgaris","Pieris sp","Pieris","Lepidoptera","Lepidoptera"
"4143","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Andrena wikella","Andrena","Andrenidae","Hymenoptera"
"4144","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Andrena wikella","Andrena","Andrenidae","Hymenoptera"
"4145","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4146","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Taraxacum sp.","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4147","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Taraxacum sp.","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4148","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Bellis perennis","Apis mellifera","Apis","Apidae","Hymenoptera"
"4149","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4150","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4151","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Prunella vulgaris","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4152","Gorbea",2020,"2020-06-28","13:30:00","2",8,2,"Trifolium repens","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4153","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4154","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4155","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4156","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4157","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4158","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4159","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Plantago sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4160","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4161","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Thymus praecox subsp. polytrichus","Andrena wikella","Andrena","Andrenidae","Hymenoptera"
"4162","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Bellis perennis","Melanostoma scalare","Melanostoma","Syrphidae","Diptera"
"4163","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4164","Gorbea",2020,"2020-06-28","16:30:00","2",8,3,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4165","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Didea sp","Didea","Syrphidae","Diptera"
"4166","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Teucrium pyrenaicum L. subsp. pyrenaicum","Eristalis similis","Eristalis","Syrphidae","Diptera"
"4167","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Thymus praecox subsp. polytrichus","Bombus lapidarius","Bombus","Apidae","Hymenoptera"
"4168","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Thymus praecox subsp. polytrichus","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4169","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Thymus praecox subsp. polytrichus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4170","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Thymus praecox subsp. polytrichus","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4171","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Teucrium pyrenaicum L. subsp. pyrenaicum","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4172","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Teucrium pyrenaicum L. subsp. pyrenaicum","Apis mellifera","Apis","Apidae","Hymenoptera"
"4173","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Taraxacum sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4174","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4175","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4176","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4177","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4178","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4179","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4180","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Trifolium repens","Apis mellifera","Apis","Apidae","Hymenoptera"
"4181","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Plantago sp.","Apis mellifera","Apis","Apidae","Hymenoptera"
"4182","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Prunella vulgaris","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4183","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Thymus praecox subsp. polytrichus","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4184","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Prunella vulgaris","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4185","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Teucrium pyrenaicum L. subsp. pyrenaicum","Apis mellifera","Apis","Apidae","Hymenoptera"
"4186","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Ranunculus sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4187","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Teucrium pyrenaicum L. subsp. pyrenaicum","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4188","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Prunella vulgaris","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4189","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4190","Gorbea",2020,"2020-06-30","10:30:00","1",8,1,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4191","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Eryngium bourgatii","Trichius fasciatus","Trichius","Scarabaeidae","Coleoptera"
"4192","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4193","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4194","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Euphrasia sp.","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4195","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Eryngium bourgatii","Apis mellifera","Apis","Apidae","Hymenoptera"
"4196","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4197","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4198","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Bellis perennis","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4199","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Ranunculus sp.","Melanostoma scalare","Melanostoma","Syrphidae","Diptera"
"4200","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Ranunculus sp.","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4201","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Thymus praecox subsp. polytrichus","Coenonympha arcania","Coenonympha","Lepidoptera","Lepidoptera"
"4202","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Teucrium pyrenaicum L. subsp. pyrenaicum","Apis mellifera","Apis","Apidae","Hymenoptera"
"4203","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4204","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4205","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Thymus praecox subsp. polytrichus","Erebia meolans","Erebia","Lepidoptera","Lepidoptera"
"4206","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Trifolium repens","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4207","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4208","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Geranium robertianum","Lasiommata maera","Lasiommata","Lepidoptera","Lepidoptera"
"4209","Gorbea",2020,"2020-06-30","13:30:00","1",8,2,"Thymus praecox subsp. polytrichus","Andrena minutula","Andrena","Andrenidae","Hymenoptera"
"4210","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Bellis perennis","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4211","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Lotus corniculatus","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4212","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4213","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4214","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4215","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4216","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Medicago lupulina","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4217","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Lotus corniculatus","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4218","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Dianthus hyssopifolius subsp. Hyssopifolius","Macroglossum stellatarum","Macroglossum","Lepidoptera","Lepidoptera"
"4219","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Trifolium pratense","Bombus pascuorum","Bombus","Apidae","Hymenoptera"
"4220","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Dianthus hyssopifolius subsp. Hyssopifolius","Thymelicus sp","Thymelicus","Lepidoptera","Lepidoptera"
"4221","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Eristalis tenax","Eristalis","Syrphidae","Diptera"
"4222","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Erebia meolans","Erebia","Lepidoptera","Lepidoptera"
"4223","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Apis mellifera","Apis","Apidae","Hymenoptera"
"4224","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Thymus praecox subsp. polytrichus","Sphaerophoria scripta","Sphaerophoria","Syrphidae","Diptera"
"4225","Gorbea",2020,"2020-06-30","16:30:00","1",8,3,"Trifolium pratense","Bombus pratorum","Bombus","Apidae","Hymenoptera"
"4226","Gorbea",2020,"2020-07-04","10:30:00","3",8,1,"Erica vagans","Anoplius sp","Anoplius","Pompiilidae","Hymenoptera"
